index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
df0d1a6d713e1946b50fff4aa09505f7,2026-04-11T11:21:48Z,'Kältebus',www.faz.net,de,0.9,"Obdachlosenhilfe: „Kleine Schritte, die das Leben verbessern“","Daniel Schneider ist nicht nur stellvertretender Leiter des Frankfurter Kältebusses, sondern auch der Notübernachtung am Eschenheimer Tor. Er sieht auch in den kleinen Erfolgen seiner Arbeit Sinn.",https://www.faz.net/aktuell/rhein-main/frankfurt/frankfurter-gesichter/obdachlose-in-frankfurt-daniel-schneider-leitet-die-notuebernachtung-am-eschenheimer-tor-accg-200712108.html,https://media0.faz.net/image/w1200h627/e09ac6ae192f/w4898h2559x490y848o/202604/149411e8-7092-429b-b4d7-564533da266a/kuemmert-sich-um-menschen-ohne.webp,,"Wenn er an seine Vergangenheit zurückdenkt, kann Daniel Schneider nicht den einen Schlüsselmoment festmachen, der ihm gezeigt hat, dass soziale Arbeit das Richtige für ihn ist. Trotzdem hat sie sich … [+3114 chars]",,"Obdachlosenhilfe: „Kleine Schritte, die das Leben verbessern“. Daniel Schneider ist nicht nur stellvertretender Leiter des Frankfurter Kältebusses, sondern auch der Notübernachtung am Eschenheimer Tor. Er sieht auch in den kleinen Erfolgen seiner Arbeit Sinn.","Helping the homeless: “Small steps that improve life”. Daniel Schneider is not only deputy manager of the Frankfurt cold bus, but also of the emergency overnight shelter at Eschenheimer Tor. He also sees meaning in the small successes of his work.","Auxilio profugo: ""Parvus gradus qui meliorem vitam agunt"". Daniel Schneider non solum procuratori Francofurtensis frigoris bus substitutus est, sed etiam pernoctare subitis perfugium apud Eschenheimer Tor. Etiam in parvis prosperis operis sui significationem videt.",2026-04-18 04:10:42+00:00
3e0f4f4a5a3a94881348e49c4eab3af7,2026-04-16T12:14:21Z,'Kältewelle',www.bild.de,de,0.9,Was auf uns zukommt - Kältewelle diesmal schon vor den Eisheiligen,"Ein Wetterexperte erklärt das Wetterphänomen und sagt, worauf wir uns einstellen müssen.",https://www.bild.de/news/wetter/eisheilige-2026-kaeltewelle-kommt-diesmal-schon-viel-frueher-69e0a1ed93130bd3499d35dc,"https://images.bild.de/69e0a1ed93130bd3499d35dc/183c0f2949de6af9f3f979e9236e5115,11eba4ea?w=1280",http://web.archive.org/web/20260417034228/https://www.bild.de/news/wetter/eisheilige-2026-kaeltewelle-kommt-diesmal-schon-viel-frueher-69e0a1ed93130bd3499d35dc,"TTS-Player überspringenArtikel weiterlesenBerlin Die Eisheiligen sind dafür bekannt, dass es im Mai noch mal knackig kalt werden kann. Bevor sie vorbei sind, sollte man frostempfindliche Pflanzen nic… [+2944 chars]",,"Was auf uns zukommt - Kältewelle diesmal schon vor den Eisheiligen. Ein Wetterexperte erklärt das Wetterphänomen und sagt, worauf wir uns einstellen müssen.",What's to come - this time a cold wave before the Ice Saints. A weather expert explains the weather phenomenon and says what we have to prepare for.,Quid futurum est - hoc tempore ante frigidam undam glacies Sanctorum. Tempestas peritus phaenomenon tempestatum exponit et dicit quid nobis parare debeat.,2026-04-22 04:26:06+00:00
db052724188cbc6bdb6cc9e80c98daa9,2026-04-18T15:17:05Z,'Kältewelle',www.bild.de,de,0.9,Da kommt was auf uns zu - Kältewelle diesmal schon vor den Eisheiligen,"Ein Wetterexperte erklärt das Wetterphänomen und sagt, was sich da entwickelt.",https://www.bild.de/news/wetter/kaeltewelle-diesmal-schon-vor-den-eisheiligen-da-kommt-was-auf-uns-zu-69e0a1ed93130bd3499d35dc,"https://images.bild.de/69e0a1ed93130bd3499d35dc/38f3f13bc8eba8a81ee02db22188ee83,aac86d57?w=1280",,"TTS-Player überspringenArtikel weiterlesenBerlin Die Eisheiligen sind dafür bekannt, dass es im Mai noch mal knackig kalt werden kann. Bevor sie vorbei sind, sollte man frostempfindliche Pflanzen nic… [+3187 chars]",,"Da kommt was auf uns zu - Kältewelle diesmal schon vor den Eisheiligen. Ein Wetterexperte erklärt das Wetterphänomen und sagt, was sich da entwickelt.",Something is coming to us - this time a cold wave before the Ice Saints. A weather expert explains the weather phenomenon and says what is developing.,Aliquid ad nos venit - hoc tempore unda frigida ante Sanctorum glacies. Tempestas peritus phaenomenon tempestatis exponit et dicit quid sit explicans.,2026-04-22 04:26:06+00:00
7634d1e2fe69b88fc639c9c1aa349292,2026-04-18T02:05:05Z,'Frost',www.stern.de,de,0.8,Kirschen & Co.: Die Obstbäume blühen - was für eine gute Ernte nötig ist,"Touristen und Ausflügler bestaunen die Blütenpracht - und die Obstbauern hoffen, dass jetzt bloß kein Frost mehr kommt. Wie steht es um den Obstanbau in Franken?",https://www.stern.de/gesellschaft/regional/bayern/kirschen---co---die-obstbaeume-bluehen---was-fuer-eine-gute-ernte-noetig-ist-37320360.html,https://image.stern.de/37320362/t/7C/v1/w1440/r1.7778/-/18--avdhzxay5vv4axs2048jpeg---2000214597608cef.jpg,http://web.archive.org/web/20260419054501/https://www.stern.de/gesellschaft/regional/bayern/kirschen---co---die-obstbaeume-bluehen---was-fuer-eine-gute-ernte-noetig-ist-37320360.html,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Touristen und Ausflügler bestaunen die Blütenpracht - und die Obstbauern hoffen, dass jetzt bloß kein Frost mehr kommt. Wie steht es um den Obsta… [+1875 chars]",,"Kirschen & Co.: Die Obstbäume blühen - was für eine gute Ernte nötig ist. Touristen und Ausflügler bestaunen die Blütenpracht - und die Obstbauern hoffen, dass jetzt bloß kein Frost mehr kommt. Wie steht es um den Obstanbau in Franken?",Cherries & Co.: The fruit trees are blooming - which is necessary for a good harvest. Tourists and day-trippers marvel at the splendor of the flowers - and the fruit growers hope that there will be no more frost. What is the status of fruit growing in Franconia?,Cerasa & Co. Arbores fructus florent - quod est necessarium ad bonam messem. Peregrinatores et dies-triatores splendorem florum mirantur - et fructus elit non amplius gelu sperant futurum. Quid est status fructus in Franconia nascentes?,2026-04-22 19:46:58+00:00
dd9d0bfd235653d49e6db15cbc1e3edc,2026-04-18T10:06:26Z,'Frost',www.sueddeutsche.de,de,0.9,Obstblüte in Franken: Was für eine gute Ernte in Franken nötig ist,"Kirschen und Äpfel blühen farbenprächtig - und die Obstbauern hoffen, dass jetzt bloß kein Frost mehr kommt. Eine Beere ist indes bald schon reif zur Ernte.",https://www.sueddeutsche.de/bayern/franken-obst-kirschbluete-aepfel-erdbeeren-li.3470117,https://www.sueddeutsche.de/2026/04/18/e13c7f84-b4e7-46d6-a6d5-8ab87ec82d4b.jpg?q=60&fm=webp&width=1200&rect=0%2C208%2C4000%2C2250,,"Bei den Obstbäumen sei die Entwicklung der Vegetation in etwa so weit wie im Vorjahr, erläuterte Riehl. Ende März und Anfang April sei es wegen Nachtfrösten zu leichten Schäden an den noch geschlosse… [+1393 chars]",,"Obstblüte in Franken: Was für eine gute Ernte in Franken nötig ist. Kirschen und Äpfel blühen farbenprächtig - und die Obstbauern hoffen, dass jetzt bloß kein Frost mehr kommt. Eine Beere ist indes bald schon reif zur Ernte.","Fruit blossom in Franconia: What is necessary for a good harvest in Franconia. Cherries and apples are blooming colorfully - and the fruit growers are hoping that there won't be any more frost. Meanwhile, a berry will soon be ripe for harvest.",Fructus floruit in Franconia: Quae necessaria sunt ad bonam messem in Franconia. Cerasa et poma florent perdiligenter - et fructus elit non sperant pruina amplius. Interea bacca mox matura messi erit.,2026-04-22 19:46:58+00:00
0b6424d8083929e357c8a86e4973bd51,2026-04-03T17:55:57Z,'Wintereinbruch',salzburg.orf.at,de,0.9,Schneefall vor Ostern bringt Buchungen,"In den Wintersportorten ist die Buchungslage nach wie vor gut und der kürzliche Wintereinbruch hat für einige kurzfristige Buchungen gesorgt, heißt es von Branchenvertretern. In manchen Unterkünften hätte man jedoch gehofft, dass dadurch noch mehr Reservierun…",https://salzburg.orf.at/stories/3348612/,https://ibs.orf.at/sbg?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2026%2F14%2F16%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2992080_master_1157016_downloadmedium_1.jpg%3Fs%3Daa31946a70d66e6d6e5f9800aa2827ede6bb9add,,Viele Gäste seien schon auf den Frühling und Frühlingsaktivitäten eingestellt. Freie Betten gebe es noch in allen Regionen und viele Unterkunftgeber würden sich auch noch in der Osterwoche über spont… [+1987 chars],,"Schneefall vor Ostern bringt Buchungen. In den Wintersportorten ist die Buchungslage nach wie vor gut und der kürzliche Wintereinbruch hat für einige kurzfristige Buchungen gesorgt, heißt es von Branchenvertretern. In manchen Unterkünften hätte man jedoch gehofft, dass dadurch noch mehr Reservierun…","Snowfall before Easter brings bookings. The booking situation in the winter sports resorts is still good and the recent onset of winter has resulted in some short-term bookings, according to industry representatives. However, in some accommodations one would have hoped that this would result in even more reservations…","Nix ante Pascha affert ligula. In magna rerum condicione in ludis hiemalibus frequentatur, adhuc bonum est et recens impetus hiemis consecutus est in nonnullis brevibus temporis libellis, secundum industriam repraesentativis. Sed in aliquibus accommodationibus optaverimus hoc eventurum etiam magis reservationes.",2026-04-23 14:18:40+00:00
84dd3dee3dc2bc51c4dc8a147cad32fa,2026-04-21T05:03:46Z,'Wintereinbruch',www.bild.de,de,0.9,Glatte Straßen auch am Morgen - Schnee-Comeback im Erzgebirge,Tief Waltraud bringt ergiebigen Regen im Nordosten und Wintereinbruch im Erzgebirge.,https://www.bild.de/news/tief-waltraud-fegt-ueber-deutschland-erzgebirge-erlebt-winter-comeback-69e7039eb6150a5f72a959b5,"https://images.bild.de/69e7039eb6150a5f72a959b5/a20fc2b4671df9031c98e1f28ea32989,6c90dda3?w=1280",,"Mehr zum Video anzeigen 
Tief Waltraud wirbelt Deutschland durcheinander. Im Nordosten gab es ergiebige Regenfälle, an der Südflanke des Tiefs einen markanten Wintereinbruch. Den ganzen Tag über sch… [+180 chars]",,Glatte Straßen auch am Morgen - Schnee-Comeback im Erzgebirge. Tief Waltraud bringt ergiebigen Regen im Nordosten und Wintereinbruch im Erzgebirge.,Slippery roads even in the morning - snow comeback in the Erzgebirge. Deep Waltraud brings heavy rain in the northeast and the onset of winter in the Ore Mountains.,Viae lubricae etiam mane - nives in Erzgebirge revertuntur. Alta Waltraud gravem pluviam in septentriones et impetum hiemis in Ore Monte affert.,2026-04-23 14:18:40+00:00
6cb61aa9e2dabdf9c2886c9ac64c3dc4,2026-04-20T10:17:22Z,'Frost',www.zeit.de,de,0.9,Wein: Winzer entzünden Feuer zum Schutz vor Frostschäden,Hier finden Sie Informationen zu dem Thema „Wein“. Lesen Sie jetzt „Winzer entzünden Feuer zum Schutz vor Frostschäden“.,https://www.zeit.de/news/2026-04/20/winzer-entzuenden-feuer-zum-schutz-vor-frostschaeden,https://img.zeit.de/news/2026-04/20/winzer-entzuenden-feuer-zum-schutz-vor-frostschaeden-image-group/wide__1300x731,,Im sächsischen Elbtal werden in der Nacht von Dienstag auf Mittwoch die gefürchteten Spätfröste vorausgesagt - und die Winzer wollen ihre Weinreben mit Feuern davor schützen. Wie das Staatsweingut Wa… [+767 chars],,Wein: Winzer entzünden Feuer zum Schutz vor Frostschäden. Hier finden Sie Informationen zu dem Thema „Wein“. Lesen Sie jetzt „Winzer entzünden Feuer zum Schutz vor Frostschäden“.,Wine: Winemakers light fires to protect against frost damage. Here you will find information on the topic of “wine”. Now read “Winegrowers light fires to protect against frost damage”.,"Vinum: Winemakers lu ignes defendunt contra frigora damna. Hic informationes invenies in argumento ""vini"". Nunc legitur ""Winegrowers ignes lucis ad frigus damnum defendendum"".",2026-04-23 19:49:36+00:00
bd217914ba110838a5d9fab8bd71e17c,2026-04-22T03:58:11Z,'Frost',www.zeit.de,de,0.8,Wetterprognose: Die Sonne dominiert in Hessen – nachts leichter Frost,Hier finden Sie Informationen zu dem Thema „Wetterprognose“. Lesen Sie jetzt „Die Sonne dominiert in Hessen – nachts leichter Frost“.,https://www.zeit.de/news/2026-04/22/die-sonne-dominiert-in-hessen-nachts-leichter-frost,https://img.zeit.de/news/2026-04/22/die-sonne-dominiert-in-hessen-nachts-leichter-frost-image-group/wide__1300x731,,"In Hessen setzt sich in den kommenden Tagen ruhiges Frühlingswetter durch. Wie der Deutsche Wetterdienst (DWD) mitteilte, bleibt es bis Freitag tagsüber überwiegend sonnig und regenfrei. In den Nächt… [+831 chars]",,Wetterprognose: Die Sonne dominiert in Hessen – nachts leichter Frost. Hier finden Sie Informationen zu dem Thema „Wetterprognose“. Lesen Sie jetzt „Die Sonne dominiert in Hessen – nachts leichter Frost“.,Weather forecast: The sun dominates in Hesse - light frost at night. Here you will find information on the topic of “weather forecast”. Now read “The sun dominates in Hesse – light frost at night”.,"Tempestas praenuntiet: Sol dominatur in Hassia - lux in nocte gelu. Hic informationes invenies in argumento ""tempestatis praesagio"". Nunc legitur ""Sol dominatur in Hassia - nocturno pruina"".",2026-04-25 04:15:32+00:00
892fbc25f7a8ac0b03b12ff976d29a18,2026-04-21T04:02:00Z,'Frost',www.zeit.de,de,0.9,Wetterbericht: Sonne satt - und trotzdem nochmal Frost,Hier finden Sie Informationen zu dem Thema „Wetterbericht“. Lesen Sie jetzt „Sonne satt - und trotzdem nochmal Frost“.,https://www.zeit.de/news/2026-04/21/sonne-satt-und-trotzdem-nochmal-frost,https://img.zeit.de/news/2026-04/21/sonne-satt-und-trotzdem-nochmal-frost-image-group/wide__1300x731,,"Es geht auf den Wonnemonat Mai zu, aber zuerst gibt zumindest nachts noch gelegentlich Frost: Kühle Meeresluft bringt Bayern frische Temperaturen, Schauer - und vor allem in Nordschwaben sinkt die Te… [+804 chars]",,Wetterbericht: Sonne satt - und trotzdem nochmal Frost. Hier finden Sie Informationen zu dem Thema „Wetterbericht“. Lesen Sie jetzt „Sonne satt - und trotzdem nochmal Frost“.,Weather report: Lots of sun - and still frost again. Here you will find information on the topic of “weather reports”. Now read “Sun full - and still frost again”.,"Tempestas fama: Sortem solis - et adhuc gelu iterum. Hic informationes invenies in argumento ""tempestatis relationum"". Iam legite ""sol plenum - et adhuc gelu"".",2026-04-25 04:15:32+00:00
